Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------







---------------------------------------
Target Compounds
---------------------------------------
Peaks: 40("#","RT","Peak Name","Res Type","Quan Ions","Area","Amount/RF","Amount Units",),
1,22.523,"Acide 4-Phenylbutyrique",Fail,221.0,1.433e+7,1.000,"",
2,23.772,"Acide O-OH-Phenylacetiqu",Fail,253.0,1.951e+7,1.000,"",
3,38.578,"C17-Heptadecanoique",Fail,327.0,2.264e+7,1.000,"",
4,6.881,"Acide Lactique",Id.,191.0,2.339e+6,31.573,"µmol/mmol",
5,7.451,"Acide Glycolique",Fail,177.0,612934,84.972,"µmol/mmol",
6,9.875,"Acide 3OH-Propionique",Fail,177.1,85462,3.618,"µmol/mmol",
7,10.044,"Acide 3OH-Butyrique",Fail,233.0,428555,16.743,"µmol/mmol",
8,10.273,"Acide 2OH-Isovalerique",Miss.,219.0,0,0,"",
9,11.980,"Acide Malonique",Miss.,233.0,0,0.000,"µmol/mmol",
10,12.198,"Acide 3OH-Isovalerique",Miss.,247.0,0,0,"",
11,12.479,"Acide 2Ceto-Isovalerique",Fail,232.0,52563,52563,"Counts",
12,11.453,"Acide Methylmalonique",Fail,218.0,3366,0.117,"µmol/mmol",
13,12.466,"Acide 4OH-Butyrique",Fail,233.0,6918,1.855,"µmol/mmol",
14,14.587,"Acide 2Ceto-3CH3-Valeriq",Miss.,200.0,0,0,"",
15,14.730,"Acide Ethylmalonique",Fail,261.0,48261,1.157,"µmol/mmol",
16,15.937,"Acide Succinique",Fail,247.0,285483,3.314,"µmol/mmol",
17,16.338,"Acide 3CH3-Succinique",Fail,261.0,64064,64064,"Counts",
18,17.214,"Acide Fumarique",Fail,245.0,238800,0.362,"µmol/mmol",
19,17.084,"Propionylglycine",Fail,188.0,103,0.010,"",
20,18.999,"Acide Glutarique",Fail,261.0,61591,0.163,"µmol/mmol",
21,19.614,"Acide 3CH3-Glutarique",Fail,172.0,51640,0.334,"µmol/mmol",
22,21.133,"2CH3-Butyrylglycine",Miss.,203.0,0,0.000,"µmol/mmol",
23,21.457,"Acide 3CH3-Glutaconique",Fail,198.0,107364,1.340,"µmol/mmol",
24,22.510,"Isovalerylglycine",Miss.,116.0,0,0.000,"µmol/mmol",
25,22.166,"Acide Adipique",Fail,275.0,16136,0.224,"µmol/mmol",
26,23.012,"Acide 3CH3-Adipique",Miss.,289.0,0,0,"",
27,24.180,"Tiglylglycine",Miss.,214.0,0,0.000,"µmol/mmol",
28,23.818,"Acide pOH-Phenylpyruviqu",Id.,277.0,3179,3179,"Counts",
29,24.354,"Acide 3OH-Glutarique",Fail,259.0,10734,2.889,"µmol/mmol",
30,24.829,"Acide 3OH-3CH3-Glutariqu",Miss.,231.0,0,0,"",
31,25.776,"Acide 2-Cetoglutarique",Id.,260.0,459346,7.662,"µmol/mmol",
32,25.781,"Acide pOH-phenylacetique",Id.,170.0,549762,549762,"Counts",
33,27.656,"Acide Suberique",Miss.,303.0,0,0.000,"µmol/mmol",
34,29.116,"Acide 2OH-Glutarique",Id.,RIC,3.062e+7,30618490,"Counts",
35,29.506,"Acide Homovanillique",Id.,326.0,227719,227719,"Counts",
36,32.371,"Acide Vanillylmandelique",Id.,297.0,676193,676193,"Counts",
37,32.675,"Acide Sebacique",Miss.,331.0,0,0.000,"µmol/mmol",
38,32.814,"Acide pOH-Phenyllactique",Fail,179.0,162321,162321,"Counts",
39,34.524,"Acide Indole-3-Acetique",Miss.,202.0,0,0,"",
40,41.280,"Suberylglycine",Miss.,158.0,0,0.000,"µmol/mmol",
---------------------------------------
Unidentified Peaks
---------------------------------------
Quan Ions:,RIC,
Spectrum Match Type:,Normal-Forward,
RF Used:,1.000,
Match Thresh:,700,
Peaks: 37("#","RT","Peak Name","Res Type","Area","Amount","R.Match",),
41,6.165,"No Match",Unk.,2.517e+6,2516957,----,
42,6.723,"TMS Artifact 2",TIC,1.248e+7,12483321,915,
43,6.982,"X 2OH-BUTYRIC",TIC,2.035e+7,20345114,860,
44,7.155,"No Match",Unk.,3.861e+7,38607652,----,
45,9.362,"No Match",Unk.,2.509e+7,25086174,----,
46,9.480,"X OXALIC",TIC,1.489e+7,14888377,847,
47,10.449,"ACIDE 3OH ISOBUTYRIQUE",TIC,1.848e+7,18479652,780,
48,10.802,"No Match",Unk.,1.763e+7,17633492,----,
49,11.183,"No Match",Unk.,4.452e+6,4452341,----,
50,11.338,"No Match",Unk.,1.578e+7,15778930,----,
51,12.256,"No Match",Unk.,6.455e+7,64546968,----,
52,12.389,"No Match",Unk.,249036,249036,----,
53,12.917,"No Match",Unk.,3.034e+6,3033603,----,
54,13.459,"X Benzoic",TIC,1.824e+7,18242610,905,
55,13.525,"UREE DI TMS",TIC,8.242e+7,82419384,734,
56,13.900,"No Match",Unk.,782273,782273,----,
57,14.640,"17. GLYCEROL",TIC,6.563e+6,6562885,901,
58,15.638,"No Match",Unk.,1.127e+7,11265022,----,
59,15.788,"X 1,2-phenylenebis(oxy)",TIC,9.422e+6,9422241,812,
60,16.023,"No Match",Unk.,1.713e+7,17130590,----,
61,16.245,"No Match",Unk.,594380,594380,----,
62,21.139,"No Match",Unk.,8.209e+6,8208999,----,
63,25.077,"X 3OH-PHENYLACETIC",TIC,1.849e+7,18494656,826,
64,25.613,"ACIDE OH BENZOIQUE",TIC,5.320e+6,5319619,808,
